[RETRY] selfcheckgpt task=travel_real_00004 seed=2 attempt 1/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "Given the user's constraints and preferences, a 7-day travel itinerary for 2 people from Miami to California can be created as follows: Day 1: Accommodation at the Anaheim Marriott Marriott Anaheim, meals at The Ranch Restaurant and The Blind Rabbit Gastropub, and attractions at the Disney California Adventure Park and the Knott's Berry Farm. Day 2: Accommodation at the Hyatt Regency Orange County, meals at the Javier's Restaurant and the Golden Steamer, and attractions at t); retrying in 3s
[RETRY] selfcheckgpt task=travel_real_00004 seed=2 attempt 2/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "Given the user's constraints and preferences, a 7-day travel itinerary for 2 people from Miami to California can be created as follows: Day 1: Accommodation at the Anaheim Marriott Marriott Anaheim, meals at The Ranch Restaurant and The Blind Rabbit Gastropub, and attractions at the Disney California Adventure Park and the Knott's Berry Farm. Day 2: Accommodation at the Hyatt Regency Orange County, meals at the Javier's Restaurant and the Golden Steamer, and attractions at t); retrying in 6s
[RETRY] selfcheckgpt task=travel_real_00004 seed=2 attempt 3/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "Given the user's constraints and preferences, a 7-day travel itinerary for 2 people from Miami to California can be created as follows: Day 1: Accommodation at the Anaheim Marriott Marriott Anaheim, meals at The Ranch Restaurant and The Blind Rabbit Gastropub, and attractions at the Disney California Adventure Park and the Knott's Berry Farm. Day 2: Accommodation at the Hyatt Regency Orange County, meals at the Javier's Restaurant and the Golden Steamer, and attractions at t); retrying in 12s
[RETRY] selfcheckgpt task=travel_real_00004 seed=2 attempt 4/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "Given the user's constraints and preferences, a 7-day travel itinerary for 2 people from Miami to California can be created as follows: Day 1: Accommodation at the Anaheim Marriott Marriott Anaheim, meals at The Ranch Restaurant and The Blind Rabbit Gastropub, and attractions at the Disney California Adventure Park and the Knott's Berry Farm. Day 2: Accommodation at the Hyatt Regency Orange County, meals at the Javier's Restaurant and the Golden Steamer, and attractions at t); retrying in 24s
[ERROR] selfcheckgpt failed task=travel_real_00004 seed=2: failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "Given the user's constraints and preferences, a 7-day travel itinerary for 2 people from Miami to California can be created as follows: Day 1: Accommodation at the Anaheim Marriott Marriott Anaheim, meals at The Ranch Restaurant and The Blind Rabbit Gastropub, and attractions at the Disney California Adventure Park and the Knott's Berry Farm. Day 2: Accommodation at the Hyatt Regency Orange County, meals at the Javier's Restaurant and the Golden Steamer, and attractions at t
Building 60 2-fault (1 ctx + 1 profile) travelplanner_real SYNTHETIC examples (bench_seed=42, scan_limit=8000)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=2 travel_real_00002 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(2179,888)
  N=2 travel_real_00002 seed=0 arm=self_refine: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(5354,2164)
  N=2 travel_real_00002 seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4358,1656)
  N=2 travel_real_00002 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4411,1950)
  N=2 travel_real_00002 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(23832,3264)
  N=2 travel_real_00002 seed=0 arm=reflexion: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(2179,888)
  N=2 travel_real_00002 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(5508,1669)
  N=2 travel_real_00002 seed=1 arm=direct: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(2179,888)
  N=2 travel_real_00002 seed=1 arm=self_refine: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(5354,2164)
  N=2 travel_real_00002 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': False} all_resolved=False n_resolved=1/2 tokens=(4378,1529)
  N=2 travel_real_00002 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4411,1950)
  N=2 travel_real_00002 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(22802,2818)
  N=2 travel_real_00002 seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(2179,888)
  N=2 travel_real_00002 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(5508,1669)
  N=2 travel_real_00002 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': False} all_resolved=False n_resolved=1/2 tokens=(2199,798)
  N=2 travel_real_00002 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': False} all_resolved=False n_resolved=1/2 tokens=(5389,2120)
  N=2 travel_real_00002 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4398,1659)
  N=2 travel_real_00002 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4451,1785)
  N=2 travel_real_00002 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': False} all_resolved=False n_resolved=1/2 tokens=(17799,2404)
  N=2 travel_real_00002 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': False} all_resolved=False n_resolved=1/2 tokens=(2199,798)
  N=2 travel_real_00002 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': False} all_resolved=False n_resolved=1/2 tokens=(5543,2122)
  N=2 travel_real_00004 seed=0 arm=direct: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(2161,1134)
  N=2 travel_real_00004 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(5565,2427)
  N=2 travel_real_00004 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4302,2066)
  N=2 travel_real_00004 seed=0 arm=react: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4390,2413)
  N=2 travel_real_00004 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(16657,2942)
  N=2 travel_real_00004 seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(17893,4535)
  N=2 travel_real_00004 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(5739,2418)
  N=2 travel_real_00004 seed=1 arm=direct: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(2161,1134)
  N=2 travel_real_00004 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(5565,2427)
  N=2 travel_real_00004 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4338,2419)
  N=2 travel_real_00004 seed=1 arm=react: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4390,2413)
  N=2 travel_real_00004 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(16552,2889)
  N=2 travel_real_00004 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(17893,4535)
  N=2 travel_real_00004 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(5739,2418)
  N=2 travel_real_00004 seed=2 arm=direct: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(2141,1238)
  N=2 travel_real_00004 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(5606,3066)
  N=2 travel_real_00004 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4302,2180)
  N=2 travel_real_00004 seed=2 arm=react: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4355,3836)
  N=2 travel_real_00004 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(2141,1238)
  N=2 travel_real_00004 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(5760,2162)
  N=2 travel_real_00006 seed=0 arm=direct: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(1949,1244)
  N=2 travel_real_00006 seed=0 arm=self_refine: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(5524,3098)
  N=2 travel_real_00006 seed=0 arm=full_regen: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(3878,2148)
  N=2 travel_real_00006 seed=0 arm=react: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(3931,2249)
  N=2 travel_real_00006 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(15456,2538)
  N=2 travel_real_00006 seed=0 arm=reflexion: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(1949,1244)
  N=2 travel_real_00006 seed=0 arm=intro_specter: per_fault={'ctx': True, 'preamble': True} all_resolved=True n_resolved=2/2 tokens=(5698,3246)
  N=2 travel_real_00047 seed=0 arm=full_regen: per_fault={'ctx': False, 'bullets': True} all_resolved=False n_resolved=1/2 tokens=(3772,2315)
  N=2 travel_real_00047 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(3845,2317)
  N=2 travel_real_00047 seed=0 arm=selfcheckgpt: per_fault={'ctx': False, 'bullets': True} all_resolved=False n_resolved=1/2 tokens=(14410,2111)
  N=2 travel_real_00047 seed=0 arm=reflexion: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(14181,2937)
  N=2 travel_real_00047 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4794,1276)
  N=2 travel_real_00047 seed=1 arm=direct: per_fault={'ctx': False, 'bullets': True} all_resolved=False n_resolved=1/2 tokens=(1886,782)
  N=2 travel_real_00047 seed=1 arm=self_refine: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4620,1762)
  N=2 travel_real_00047 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(3792,1893)
  N=2 travel_real_00047 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(3845,2317)
  N=2 travel_real_00047 seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'bullets': True} all_resolved=False n_resolved=1/2 tokens=(14722,2669)
  N=2 travel_real_00047 seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(14181,2937)
  N=2 travel_real_00047 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(4794,1276)
  N=2 travel_real_00047 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(1906,3315)
  N=2 travel_real_00047 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(8301,7925)
  N=2 travel_real_00047 seed=2 arm=full_regen: per_fault={'ctx': False, 'bullets': True} all_resolved=False n_resolved=1/2 tokens=(3812,4354)
  N=2 travel_real_00047 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(3845,4138)
  N=2 travel_real_00047 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(14538,3964)
  N=2 travel_real_00047 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(1906,3315)
  N=2 travel_real_00047 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True} all_resolved=True n_resolved=2/2 tokens=(8439,9318)
  N=2 travel_real_00048 seed=0 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1919,2173)
  N=2 travel_real_00048 seed=0 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(6624,5427)
  N=2 travel_real_00048 seed=0 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3854,3736)
  N=2 travel_real_00048 seed=0 arm=react: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(3871,2888)
  N=2 travel_real_00048 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(14987,3275)
  N=2 travel_real_00048 seed=0 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1919,2173)
  N=2 travel_real_00048 seed=0 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(6778,4949)
  N=2 travel_real_00048 seed=1 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1919,2173)
  N=2 travel_real_00048 seed=1 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(6624,5427)
  N=2 travel_real_00048 seed=1 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3853,2690)
  N=2 travel_real_00048 seed=1 arm=react: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(3871,2888)
  N=2 travel_real_00048 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(15285,4082)
  N=2 travel_real_00048 seed=1 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1919,2173)
  N=2 travel_real_00048 seed=1 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(6778,4949)
  N=2 travel_real_00048 seed=2 arm=direct: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(1919,1618)
  N=2 travel_real_00048 seed=2 arm=self_refine: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(6111,4142)
  N=2 travel_real_00048 seed=2 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3838,2692)
  N=2 travel_real_00048 seed=2 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3871,2975)
  N=2 travel_real_00048 seed=2 arm=selfcheckgpt: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(14043,3038)
  N=2 travel_real_00048 seed=2 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(21530,8107)
  N=2 travel_real_00048 seed=2 arm=intro_specter: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(6301,4489)
  N=2 travel_real_00049 seed=0 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1862,1010)
  N=2 travel_real_00049 seed=0 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4884,2398)
  N=2 travel_real_00049 seed=0 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3704,1875)
  N=2 travel_real_00049 seed=0 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3757,1652)
  N=2 travel_real_00049 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(20282,2872)
  N=2 travel_real_00049 seed=0 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(15342,3642)
  N=2 travel_real_00049 seed=0 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5018,2186)
  N=2 travel_real_00049 seed=1 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1862,1010)
  N=2 travel_real_00049 seed=1 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4884,2398)
  N=2 travel_real_00049 seed=1 arm=full_regen: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(3704,1765)
  N=2 travel_real_00049 seed=1 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3757,1652)
  N=2 travel_real_00049 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(21009,3038)
  N=2 travel_real_00049 seed=1 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(15342,3642)
  N=2 travel_real_00049 seed=1 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5018,2186)
  N=2 travel_real_00049 seed=2 arm=direct: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(1862,1414)
  N=2 travel_real_00049 seed=2 arm=self_refine: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(5730,3690)
  N=2 travel_real_00049 seed=2 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3724,2491)
  N=2 travel_real_00049 seed=2 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3777,2661)
  N=2 travel_real_00049 seed=2 arm=selfcheckgpt: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(13626,2710)
  N=2 travel_real_00049 seed=2 arm=reflexion: per_fault={'ctx': False, 'english': True} all_resolved=False n_resolved=1/2 tokens=(19745,5785)
  N=2 travel_real_00049 seed=2 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5884,4236)
  N=2 travel_real_00050 seed=0 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1850,378)
  N=2 travel_real_00050 seed=0 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4179,1201)
  N=2 travel_real_00050 seed=0 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3720,1345)
  N=2 travel_real_00050 seed=0 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3773,1517)
  N=2 travel_real_00050 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(14115,2335)
  N=2 travel_real_00050 seed=0 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(6460,1079)
  N=2 travel_real_00050 seed=0 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4318,957)
  N=2 travel_real_00050 seed=1 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1850,378)
  N=2 travel_real_00050 seed=1 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4179,1201)
  N=2 travel_real_00050 seed=1 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3700,1322)
  N=2 travel_real_00050 seed=1 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3773,1517)
  N=2 travel_real_00050 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(14512,2466)
  N=2 travel_real_00050 seed=1 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(6460,1079)
  N=2 travel_real_00050 seed=1 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4318,957)
  N=2 travel_real_00050 seed=2 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1885,368)
  N=2 travel_real_00050 seed=2 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4169,947)
  N=2 travel_real_00050 seed=2 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3755,1205)
  N=2 travel_real_00050 seed=2 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3788,996)
  N=2 travel_real_00050 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(14252,2331)
  N=2 travel_real_00050 seed=2 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1885,368)
  N=2 travel_real_00050 seed=2 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4343,857)
  N=2 travel_real_00051 seed=0 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1996,921)
  N=2 travel_real_00051 seed=0 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5169,2251)
  N=2 travel_real_00051 seed=0 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4008,1925)
  N=2 travel_real_00051 seed=0 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4025,1425)
  N=2 travel_real_00051 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(17531,2564)
  N=2 travel_real_00051 seed=0 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1996,921)
  N=2 travel_real_00051 seed=0 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5323,2479)
  N=2 travel_real_00051 seed=1 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1996,921)
  N=2 travel_real_00051 seed=1 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5169,2251)
  N=2 travel_real_00051 seed=1 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3992,1749)
  N=2 travel_real_00051 seed=1 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4025,1425)
  N=2 travel_real_00051 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(18473,2634)
  N=2 travel_real_00051 seed=1 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1996,921)
  N=2 travel_real_00051 seed=1 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5323,2479)
  N=2 travel_real_00051 seed=2 arm=direct: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1996,1065)
  N=2 travel_real_00051 seed=2 arm=self_refine: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5291,2531)
  N=2 travel_real_00051 seed=2 arm=full_regen: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(3972,1691)
  N=2 travel_real_00051 seed=2 arm=react: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(4025,2087)
  N=2 travel_real_00051 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(14887,2848)
  N=2 travel_real_00051 seed=2 arm=reflexion: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(1996,1065)
  N=2 travel_real_00051 seed=2 arm=intro_specter: per_fault={'ctx': True, 'english': True} all_resolved=True n_resolved=2/2 tokens=(5425,2712)
  N=2 travel_real_00052 seed=0 arm=direct: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(1900,525)
  N=2 travel_real_00052 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4412,1382)
  N=2 travel_real_00052 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(3800,1691)
  N=2 travel_real_00052 seed=0 arm=react: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(3853,1929)
  N=2 travel_real_00052 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(14460,2525)
  N=2 travel_real_00052 seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(12677,1950)
  N=2 travel_real_00052 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4546,1184)
  N=2 travel_real_00052 seed=1 arm=direct: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(1900,525)
  N=2 travel_real_00052 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4412,1382)
  N=2 travel_real_00052 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(3816,1327)
  N=2 travel_real_00052 seed=1 arm=react: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(3853,1929)
  N=2 travel_real_00052 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(13970,2131)
  N=2 travel_real_00052 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(12677,1950)
  N=2 travel_real_00052 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4546,1184)
  N=2 travel_real_00052 seed=2 arm=direct: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(1900,920)
  N=2 travel_real_00052 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(4934,2282)
  N=2 travel_real_00052 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(3816,1465)
  N=2 travel_real_00052 seed=2 arm=react: per_fault={'ctx': True, 'concise': False} all_resolved=False n_resolved=1/2 tokens=(3869,2052)
