Building 60 3-fault (1 ctx + 2 profile) travelplanner_real SYNTHETIC examples (bench_seed=42, scan_limit=8000)...
  N=3 travel_real_00069 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4718,1629)
  N=3 travel_real_00069 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4771,1505)
  N=3 travel_real_00069 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(17112,2242)
  N=3 travel_real_00069 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(15260,2424)
  N=3 travel_real_00069 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5990,1557)
  N=3 travel_real_00075 seed=0 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2370,547)
  N=3 travel_real_00075 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5500,1572)
  N=3 travel_real_00075 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4740,1491)
  N=3 travel_real_00075 seed=0 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4793,1086)
  N=3 travel_real_00075 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(21687,2299)
  N=3 travel_real_00075 seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2370,547)
  N=3 travel_real_00075 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5654,1189)
  N=3 travel_real_00075 seed=1 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2370,540)
  N=3 travel_real_00075 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5493,1503)
  N=3 travel_real_00075 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4740,1165)
  N=3 travel_real_00075 seed=1 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4793,1073)
  N=3 travel_real_00075 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(21935,2164)
  N=3 travel_real_00075 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2370,540)
  N=3 travel_real_00075 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5647,1364)
  N=3 travel_real_00075 seed=2 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2370,470)
  N=3 travel_real_00075 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5395,1411)
  N=3 travel_real_00075 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4740,922)
  N=3 travel_real_00075 seed=2 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4793,996)
  N=3 travel_real_00075 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(18800,1967)
  N=3 travel_real_00075 seed=2 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(13938,861)
  N=3 travel_real_00075 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5549,1331)
  N=3 travel_real_00083 seed=0 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2351,932)
  N=3 travel_real_00083 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(6015,2745)
  N=3 travel_real_00083 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4702,1441)
  N=3 travel_real_00083 seed=0 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4755,1581)
  N=3 travel_real_00083 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(17508,1675)
  N=3 travel_real_00083 seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2351,932)
  N=3 travel_real_00083 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(6169,1612)
  N=3 travel_real_00083 seed=1 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2351,503)
  N=3 travel_real_00083 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5390,1753)
  N=3 travel_real_00083 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4702,1007)
  N=3 travel_real_00083 seed=1 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4755,1036)
  N=3 travel_real_00083 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(17914,1186)
  N=3 travel_real_00083 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2351,503)
  N=3 travel_real_00083 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5544,1503)
  N=3 travel_real_00083 seed=2 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2351,586)
  N=3 travel_real_00083 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5557,1782)
  N=3 travel_real_00083 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4702,1069)
  N=3 travel_real_00083 seed=2 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4755,1130)
  N=3 travel_real_00083 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(16098,944)
  N=3 travel_real_00083 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2351,586)
  N=3 travel_real_00083 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5711,1633)
  N=3 travel_real_00085 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2255,611)
  N=3 travel_real_00085 seed=0 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5292,1547)
  N=3 travel_real_00085 seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4510,1420)
  N=3 travel_real_00085 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4563,1239)
  N=3 travel_real_00085 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(17165,2617)
  N=3 travel_real_00085 seed=0 arm=reflexion: per_fault={'ctx': False, 'bullets': True, 'concise': True} all_resolved=False n_resolved=2/3 tokens=(13764,1724)
  N=3 travel_real_00085 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5446,1785)
  N=3 travel_real_00085 seed=1 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2255,942)
  N=3 travel_real_00085 seed=1 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5623,2239)
  N=3 travel_real_00085 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4510,1689)
  N=3 travel_real_00085 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4563,1594)
  N=3 travel_real_00085 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(25244,3051)
  N=3 travel_real_00085 seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2255,942)
  N=3 travel_real_00085 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5777,2168)
  N=3 travel_real_00085 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2255,652)
  N=3 travel_real_00085 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5269,2146)
  N=3 travel_real_00085 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4510,1293)
  N=3 travel_real_00085 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4563,1206)
  N=3 travel_real_00085 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(24280,2565)
  N=3 travel_real_00085 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2255,652)
  N=3 travel_real_00085 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5423,1359)
  N=3 travel_real_00098 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2068,632)
  N=3 travel_real_00098 seed=0 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4918,1641)
  N=3 travel_real_00098 seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4136,1125)
  N=3 travel_real_00098 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4189,1145)
  N=3 travel_real_00098 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(14980,1820)
  N=3 travel_real_00098 seed=0 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2068,632)
  N=3 travel_real_00098 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5072,1304)
  N=3 travel_real_00098 seed=1 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2068,592)
  N=3 travel_real_00098 seed=1 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4878,1589)
  N=3 travel_real_00098 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4136,1338)
  N=3 travel_real_00098 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4189,1203)
  N=3 travel_real_00098 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(12988,1628)
  N=3 travel_real_00098 seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(7712,1941)
  N=3 travel_real_00098 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(5032,1113)
  N=3 travel_real_00098 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2068,539)
  N=3 travel_real_00098 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4783,1618)
  N=3 travel_real_00098 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4136,1067)
  N=3 travel_real_00098 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4189,1063)
  N=3 travel_real_00098 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(15201,1977)
  N=3 travel_real_00098 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(2068,539)
  N=3 travel_real_00098 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/3 tokens=(4937,1271)
  N=3 travel_real_00102 seed=0 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2067,605)
  N=3 travel_real_00102 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4910,1634)
  N=3 travel_real_00102 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4134,1197)
  N=3 travel_real_00102 seed=0 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4187,1251)
  N=3 travel_real_00102 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(14407,1130)
  N=3 travel_real_00102 seed=0 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(12802,1511)
  N=3 travel_real_00102 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5064,1751)
  N=3 travel_real_00102 seed=1 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2067,643)
  N=3 travel_real_00102 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4927,1667)
  N=3 travel_real_00102 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4134,1375)
  N=3 travel_real_00102 seed=1 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4187,1372)
  N=3 travel_real_00102 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(16861,1643)
  N=3 travel_real_00102 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2067,643)
  N=3 travel_real_00102 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5081,1481)
  N=3 travel_real_00102 seed=2 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2067,948)
  N=3 travel_real_00102 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5379,2732)
  N=3 travel_real_00102 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4134,1286)
  N=3 travel_real_00102 seed=2 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4187,1768)
  N=3 travel_real_00102 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(14500,1830)
  N=3 travel_real_00102 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2067,948)
  N=3 travel_real_00102 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5533,1359)
  N=3 travel_real_00103 seed=0 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2166,495)
  N=3 travel_real_00103 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4914,1415)
  N=3 travel_real_00103 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4332,1217)
  N=3 travel_real_00103 seed=0 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4385,1269)
  N=3 travel_real_00103 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(15632,1540)
  N=3 travel_real_00103 seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2166,495)
  N=3 travel_real_00103 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5068,1080)
  N=3 travel_real_00103 seed=1 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2166,584)
  N=3 travel_real_00103 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5003,1690)
  N=3 travel_real_00103 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4332,1116)
  N=3 travel_real_00103 seed=1 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4385,1248)
  N=3 travel_real_00103 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(18328,1866)
  N=3 travel_real_00103 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2166,584)
  N=3 travel_real_00103 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5157,1186)
  N=3 travel_real_00103 seed=2 arm=direct: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2166,492)
  N=3 travel_real_00103 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4911,1391)
  N=3 travel_real_00103 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4332,944)
  N=3 travel_real_00103 seed=2 arm=react: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(4385,1128)
  N=3 travel_real_00103 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(13484,1467)
[RETRY] selfcheckgpt task=travel_real_00109 seed=2 attempt 1/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "\u8fd9\u662f\u4e00\u4e2a5\u5929\u7684\u6536\u52bf\u8ba1\u5212\u3002\u7b2c1\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u672c\u5730\uff0c\u8fc7\u591a\u5e02\u3002\u7b2c1\u5929\u3001\u9884\u7ea6\u4f4f\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c2\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c3\u5929\u3001\u4e00); retrying in 3s
[RETRY] selfcheckgpt task=travel_real_00109 seed=2 attempt 2/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "\u8fd9\u662f\u4e00\u4e2a5\u5929\u7684\u6536\u52bf\u8ba1\u5212\u3002\u7b2c1\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u672c\u5730\uff0c\u8fc7\u591a\u5e02\u3002\u7b2c1\u5929\u3001\u9884\u7ea6\u4f4f\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c2\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c3\u5929\u3001\u4e00); retrying in 6s
[RETRY] selfcheckgpt task=travel_real_00109 seed=2 attempt 3/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "\u8fd9\u662f\u4e00\u4e2a5\u5929\u7684\u6536\u52bf\u8ba1\u5212\u3002\u7b2c1\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u672c\u5730\uff0c\u8fc7\u591a\u5e02\u3002\u7b2c1\u5929\u3001\u9884\u7ea6\u4f4f\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c2\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c3\u5929\u3001\u4e00); retrying in 12s
[RETRY] selfcheckgpt task=travel_real_00109 seed=2 attempt 4/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "\u8fd9\u662f\u4e00\u4e2a5\u5929\u7684\u6536\u52bf\u8ba1\u5212\u3002\u7b2c1\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u672c\u5730\uff0c\u8fc7\u591a\u5e02\u3002\u7b2c1\u5929\u3001\u9884\u7ea6\u4f4f\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c2\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c3\u5929\u3001\u4e00); retrying in 24s
[ERROR] selfcheckgpt failed task=travel_real_00109 seed=2: failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "\u8fd9\u662f\u4e00\u4e2a5\u5929\u7684\u6536\u52bf\u8ba1\u5212\u3002\u7b2c1\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u672c\u5730\uff0c\u8fc7\u591a\u5e02\u3002\u7b2c1\u5929\u3001\u9884\u7ea6\u4f4f\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c2\u5929\u3001\u4e00\u3001\u4e8c\u3001\u4e09\u3001\u56db\u3001\u4e94\u4eba\u90fd\u4e00\u8d77\u5e02\u53f0\u3001\u8ba1\u5212\u4e3a\u4e00\u5929\u3002\u7b2c3\u5929\u3001\u4e00
  N=3 travel_real_00103 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(2166,492)
  N=3 travel_real_00103 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/3 tokens=(5065,1096)
  N=3 travel_real_00109 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(2230,613)
  N=3 travel_real_00109 seed=0 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(5244,1394)
  N=3 travel_real_00109 seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(4460,941)
  N=3 travel_real_00109 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(4513,2229)
  N=3 travel_real_00109 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(12940,1895)
  N=3 travel_real_00109 seed=0 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(2230,613)
  N=3 travel_real_00109 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(5398,1117)
  N=3 travel_real_00109 seed=1 arm=direct: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(2230,641)
  N=3 travel_real_00109 seed=1 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(5272,1303)
  N=3 travel_real_00109 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(4460,1307)
  N=3 travel_real_00109 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=3/3 tokens=(4513,1235)
