dataset,model,baseline,is_success,bl_success,delta,ci_low,ci_high,p_raw,n,p_holm,holm_reject
strategyqa_real,qwen-2.5-7b,self_refine,0.8285714285714286,0.8285714285714286,0.0,0.0,0.0,1.0,35,1.0,False
strategyqa_real,qwen-2.5-7b,reflexion,0.8285714285714286,0.9142857142857143,-0.08571428571428572,-0.2,0.0,0.25,35,1.0,False
strategyqa_real,qwen-2.5-7b,full_regen,0.8285714285714286,0.8,0.02857142857142857,-0.05714285714285714,0.11428571428571428,1.0,35,1.0,False
strategyqa_real,qwen-2.5-7b,tot,0.75,0.6666666666666666,0.08333333333333333,0.0,0.25,1.0,12,1.0,False
strategyqa_real,qwen-2.5-7b,selfcheckgpt,0.8285714285714286,0.7714285714285715,0.05714285714285714,0.0,0.14285714285714285,0.5,35,1.0,False
strategyqa_real,deepseek-v3,direct,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,deepseek-v3,react,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,deepseek-v3,self_refine,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,deepseek-v3,reflexion,0.9444444444444444,0.9722222222222222,-0.027777777777777776,-0.08333333333333333,0.0,1.0,36,1.0,False
strategyqa_real,deepseek-v3,full_regen,0.9444444444444444,0.9444444444444444,0.0,0.0,0.0,1.0,36,1.0,False
strategyqa_real,deepseek-v3,tot,0.9444444444444444,0.8888888888888888,0.05555555555555555,0.0,0.1388888888888889,0.5,36,1.0,False
strategyqa_real,deepseek-v3,selfcheckgpt,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,direct,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,react,0.9444444444444444,0.9444444444444444,0.0,-0.08333333333333333,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,self_refine,0.9444444444444444,0.9444444444444444,0.0,0.0,0.0,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,reflexion,0.9444444444444444,0.9722222222222222,-0.027777777777777776,-0.08333333333333333,0.0,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,full_regen,0.9444444444444444,0.9444444444444444,0.0,-0.08333333333333333,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,tot,0.9444444444444444,0.9166666666666666,0.027777777777777776,-0.05555555555555555,0.1111111111111111,1.0,36,1.0,False
strategyqa_real,gemini-2.5-flash,selfcheckgpt,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,gpt-oss-20b,direct,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,1.0,36,1.0,False
strategyqa_real,gpt-oss-20b,react,0.9166666666666666,0.9444444444444444,-0.027777777777777776,-0.08333333333333333,0.0,1.0,36,1.0,False
strategyqa_real,gpt-oss-20b,self_refine,0.9166666666666666,0.9166666666666666,0.0,-0.08333333333333333,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,gpt-oss-20b,reflexion,0.9166666666666666,1.0,-0.08333333333333333,-0.19444444444444445,0.0,0.25,36,1.0,False
strategyqa_real,gpt-oss-20b,full_regen,0.9142857142857143,0.8857142857142857,0.02857142857142857,0.0,0.08571428571428572,1.0,35,1.0,False
strategyqa_real,gpt-oss-20b,selfcheckgpt,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,1.0,21,1.0,False
strategyqa_real,llama-3.1-8b,direct,0.8055555555555556,0.6944444444444444,0.1111111111111111,0.027777777777777776,0.2222222222222222,0.125,36,1.0,False
strategyqa_real,llama-3.1-8b,react,0.8055555555555556,0.6666666666666666,0.1388888888888889,-0.027777777777777776,0.3055555555555556,0.2265625,36,1.0,False
strategyqa_real,llama-3.1-8b,self_refine,0.8055555555555556,0.4444444444444444,0.3611111111111111,0.2222222222222222,0.5277777777777778,0.000244140625,36,0.07373046875,False
strategyqa_real,llama-3.1-8b,reflexion,0.8055555555555556,1.0,-0.19444444444444445,-0.3333333333333333,-0.08333333333333333,0.015625,36,1.0,False
strategyqa_real,llama-3.1-8b,full_regen,0.8055555555555556,0.5833333333333334,0.2222222222222222,0.08333333333333333,0.3888888888888889,0.021484375,36,1.0,False
strategyqa_real,llama-3.1-8b,tot,0.8055555555555556,0.6944444444444444,0.1111111111111111,-0.027777777777777776,0.25,0.2890625,36,1.0,False
strategyqa_real,llama-3.1-8b,selfcheckgpt,0.8055555555555556,0.7222222222222222,0.08333333333333333,-0.08333333333333333,0.25,0.548828125,36,1.0,False
strategyqa_real,llama-3.3-70b,direct,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,llama-3.3-70b,react,0.9444444444444444,0.9444444444444444,0.0,-0.08333333333333333,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,llama-3.3-70b,self_refine,0.9444444444444444,0.8611111111111112,0.08333333333333333,0.0,0.19444444444444445,0.25,36,1.0,False
strategyqa_real,llama-3.3-70b,reflexion,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,llama-3.3-70b,full_regen,0.9444444444444444,0.9166666666666666,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
strategyqa_real,llama-3.3-70b,tot,0.9444444444444444,0.9444444444444444,0.0,0.0,0.0,1.0,36,1.0,False
strategyqa_real,llama-3.3-70b,selfcheckgpt,0.9444444444444444,0.9166666666666666,0.027777777777777776,-0.05555555555555555,0.1111111111111111,1.0,36,1.0,False
strategyqa_real,mistral-nemo-12b,direct,0.8611111111111112,0.8055555555555556,0.05555555555555555,0.0,0.1388888888888889,0.5,36,1.0,False
strategyqa_real,mistral-nemo-12b,react,0.8611111111111112,0.8333333333333334,0.027777777777777776,-0.08333333333333333,0.1388888888888889,1.0,36,1.0,False
strategyqa_real,mistral-nemo-12b,self_refine,0.8611111111111112,0.8055555555555556,0.05555555555555555,-0.05555555555555555,0.16666666666666666,0.625,36,1.0,False
strategyqa_real,mistral-nemo-12b,reflexion,0.8611111111111112,0.8888888888888888,-0.027777777777777776,-0.1111111111111111,0.05555555555555555,1.0,36,1.0,False
strategyqa_real,mistral-nemo-12b,full_regen,0.8611111111111112,0.7777777777777778,0.08333333333333333,-0.027777777777777776,0.19444444444444445,0.375,36,1.0,False
strategyqa_real,mistral-nemo-12b,tot,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.125,28,1.0,False
strategyqa_real,mistral-nemo-12b,selfcheckgpt,0.8611111111111112,0.75,0.1111111111111111,0.0,0.25,0.21875,36,1.0,False
travelplanner_real,qwen-2.5-7b,direct,0.5428571428571428,0.42857142857142855,0.11428571428571428,0.02857142857142857,0.22857142857142856,0.125,35,1.0,False
travelplanner_real,qwen-2.5-7b,react,0.5428571428571428,0.5142857142857142,0.02857142857142857,-0.22857142857142856,0.2571428571428571,1.0,35,1.0,False
travelplanner_real,qwen-2.5-7b,self_refine,0.5428571428571428,0.4,0.14285714285714285,0.0,0.2857142857142857,0.125,35,1.0,False
travelplanner_real,qwen-2.5-7b,reflexion,0.5428571428571428,0.6571428571428571,-0.11428571428571428,-0.2571428571428571,0.02857142857142857,0.2890625,35,1.0,False
travelplanner_real,qwen-2.5-7b,full_regen,0.5428571428571428,0.4,0.14285714285714285,-0.05714285714285714,0.34285714285714286,0.266845703125,35,1.0,False
travelplanner_real,qwen-2.5-7b,tot,0.5428571428571428,0.34285714285714286,0.2,0.0,0.4,0.11846923828124999,35,1.0,False
travelplanner_real,qwen-2.5-7b,selfcheckgpt,0.5161290322580645,0.3225806451612903,0.1935483870967742,0.0,0.3870967741935484,0.109375,31,1.0,False
travelplanner_real,deepseek-v3,direct,0.7222222222222222,0.6111111111111112,0.1111111111111111,0.027777777777777776,0.2222222222222222,0.125,36,1.0,False
travelplanner_real,deepseek-v3,react,0.7222222222222222,0.5833333333333334,0.1388888888888889,0.0,0.2777777777777778,0.125,36,1.0,False
travelplanner_real,deepseek-v3,self_refine,0.7222222222222222,0.5555555555555556,0.16666666666666666,0.027777777777777776,0.3055555555555556,0.0703125,36,1.0,False
travelplanner_real,deepseek-v3,reflexion,0.7222222222222222,0.8888888888888888,-0.16666666666666666,-0.3055555555555556,-0.05555555555555555,0.03125,36,1.0,False
travelplanner_real,deepseek-v3,full_regen,0.7222222222222222,0.6111111111111112,0.1111111111111111,-0.027777777777777776,0.2777777777777778,0.2890625,36,1.0,False
travelplanner_real,deepseek-v3,tot,0.7222222222222222,0.3333333333333333,0.3888888888888889,0.19444444444444445,0.5833333333333334,0.001312255859375,36,0.387115478515625,False
travelplanner_real,deepseek-v3,selfcheckgpt,0.6538461538461539,0.4230769230769231,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.03125,26,1.0,False
travelplanner_real,gemini-2.5-flash,direct,0.6388888888888888,0.5833333333333334,0.05555555555555555,0.0,0.1388888888888889,0.5,36,1.0,False
travelplanner_real,gemini-2.5-flash,react,0.6388888888888888,0.1388888888888889,0.5,0.3333333333333333,0.6666666666666666,7.62939453125e-06,36,0.0023956298828125,True
travelplanner_real,gemini-2.5-flash,self_refine,0.6285714285714286,0.6571428571428571,-0.02857142857142857,-0.2,0.14285714285714285,1.0,35,1.0,False
travelplanner_real,gemini-2.5-flash,reflexion,0.6388888888888888,0.6111111111111112,0.027777777777777776,-0.05555555555555555,0.1111111111111111,1.0,36,1.0,False
travelplanner_real,gemini-2.5-flash,full_regen,0.6388888888888888,0.6666666666666666,-0.027777777777777776,-0.19444444444444445,0.1388888888888889,1.0,36,1.0,False
travelplanner_real,gemini-2.5-flash,tot,0.6285714285714286,0.08571428571428572,0.5428571428571428,0.37142857142857144,0.7142857142857143,3.814697265625e-06,35,0.001201629638671875,True
travelplanner_real,gemini-2.5-flash,selfcheckgpt,0.5263157894736842,0.10526315789473684,0.42105263157894735,0.21052631578947367,0.631578947368421,0.0078125,19,1.0,False
travelplanner_real,gpt-oss-20b,direct,0.4722222222222222,0.3611111111111111,0.1111111111111111,0.027777777777777776,0.2222222222222222,0.125,36,1.0,False
travelplanner_real,gpt-oss-20b,react,0.4722222222222222,0.5277777777777778,-0.05555555555555555,-0.25,0.1388888888888889,0.79052734375,36,1.0,False
travelplanner_real,gpt-oss-20b,self_refine,0.45714285714285713,0.37142857142857144,0.08571428571428572,-0.05714285714285714,0.22857142857142856,0.453125,35,1.0,False
travelplanner_real,gpt-oss-20b,reflexion,0.4722222222222222,0.7222222222222222,-0.25,-0.4166666666666667,-0.08333333333333333,0.0224609375,36,1.0,False
travelplanner_real,gpt-oss-20b,full_regen,0.4722222222222222,0.25,0.2222222222222222,0.027777777777777776,0.4166666666666667,0.076812744140625,36,1.0,False
travelplanner_real,llama-3.1-8b,direct,0.6666666666666666,0.5277777777777778,0.1388888888888889,0.027777777777777776,0.25,0.0625,36,1.0,False
travelplanner_real,llama-3.1-8b,react,0.6666666666666666,0.5277777777777778,0.1388888888888889,-0.027777777777777776,0.3055555555555556,0.2265625,36,1.0,False
travelplanner_real,llama-3.1-8b,self_refine,0.6666666666666666,0.5277777777777778,0.1388888888888889,0.0,0.3055555555555556,0.1796875,36,1.0,False
travelplanner_real,llama-3.1-8b,reflexion,0.6666666666666666,0.8055555555555556,-0.1388888888888889,-0.3055555555555556,0.027777777777777776,0.2265625,36,1.0,False
travelplanner_real,llama-3.1-8b,full_regen,0.6666666666666666,0.4722222222222222,0.19444444444444445,0.0,0.3888888888888889,0.11846923828124999,36,1.0,False
travelplanner_real,llama-3.1-8b,tot,0.6666666666666666,0.6363636363636364,0.030303030303030304,-0.18181818181818182,0.24242424242424243,1.0,33,1.0,False
travelplanner_real,llama-3.1-8b,selfcheckgpt,0.7096774193548387,0.7419354838709677,-0.03225806451612903,-0.22580645161290322,0.16129032258064516,1.0,31,1.0,False
travelplanner_real,llama-3.3-70b,direct,0.3333333333333333,0.25,0.08333333333333333,0.0,0.19444444444444445,0.25,36,1.0,False
travelplanner_real,llama-3.3-70b,react,0.3333333333333333,0.4166666666666667,-0.08333333333333333,-0.25,0.08333333333333333,0.548828125,36,1.0,False
travelplanner_real,llama-3.3-70b,self_refine,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.25,0.21875,36,1.0,False
travelplanner_real,llama-3.3-70b,reflexion,0.3333333333333333,0.25,0.08333333333333333,0.0,0.19444444444444445,0.25,36,1.0,False
travelplanner_real,llama-3.3-70b,full_regen,0.3333333333333333,0.25,0.08333333333333333,-0.08333333333333333,0.25,0.5078125,36,1.0,False
travelplanner_real,llama-3.3-70b,tot,0.3333333333333333,0.3611111111111111,-0.027777777777777776,-0.25,0.19444444444444445,1.0,36,1.0,False
travelplanner_real,llama-3.3-70b,selfcheckgpt,0.3448275862068966,0.3448275862068966,0.0,-0.1732758620689579,0.17327586206895298,1.0,29,1.0,False
travelplanner_real,mistral-nemo-12b,direct,0.2777777777777778,0.25,0.027777777777777776,0.0,0.08333333333333333,1.0,36,1.0,False
travelplanner_real,mistral-nemo-12b,react,0.2777777777777778,0.3611111111111111,-0.08333333333333333,-0.2777777777777778,0.1111111111111111,0.5810546875,36,1.0,False
travelplanner_real,mistral-nemo-12b,self_refine,0.2777777777777778,0.2777777777777778,0.0,-0.08333333333333333,0.08333333333333333,1.0,36,1.0,False
travelplanner_real,mistral-nemo-12b,reflexion,0.2777777777777778,0.4166666666666667,-0.1388888888888889,-0.2777777777777778,0.0,0.125,36,1.0,False
travelplanner_real,mistral-nemo-12b,full_regen,0.2777777777777778,0.19444444444444445,0.08333333333333333,-0.08333333333333333,0.25,0.548828125,36,1.0,False
travelplanner_real,mistral-nemo-12b,tot,0.30303030303030304,0.0,0.30303030303030304,0.15151515151515152,0.45454545454545453,0.001953125,33,0.572265625,False
travelplanner_real,mistral-nemo-12b,selfcheckgpt,0.2903225806451613,0.22580645161290322,0.06451612903225806,-0.06451612903225806,0.1935483870967742,0.625,31,1.0,False
twowiki_real,qwen-2.5-7b,direct,0.9,0.8166666666666667,0.08333333333333333,0.016666666666666666,0.16666666666666666,0.0625,60,1.0,False
twowiki_real,qwen-2.5-7b,react,0.9,0.7666666666666667,0.13333333333333333,0.05,0.23333333333333334,0.0078125,60,1.0,False
twowiki_real,qwen-2.5-7b,self_refine,0.9,0.8,0.1,0.03333333333333333,0.18333333333333332,0.03125,60,1.0,False
twowiki_real,qwen-2.5-7b,reflexion,0.9,0.9166666666666666,-0.016666666666666666,-0.05,0.0,1.0,60,1.0,False
twowiki_real,qwen-2.5-7b,full_regen,0.9,0.85,0.05,-0.016666666666666666,0.13333333333333333,0.375,60,1.0,False
twowiki_real,qwen-2.5-7b,tot,0.9090909090909091,0.9090909090909091,0.0,-0.2727272727272727,0.2727272727272727,1.0,11,1.0,False
twowiki_real,qwen-2.5-7b,selfcheckgpt,0.9,0.85,0.05,0.0,0.11666666666666667,0.25,60,1.0,False
twowiki_real,deepseek-v3,direct,0.9322033898305084,0.9322033898305084,0.0,0.0,0.0,1.0,59,1.0,False
twowiki_real,deepseek-v3,react,0.9310344827586207,0.8793103448275862,0.05172413793103448,0.0,0.1206896551724138,0.25,58,1.0,False
twowiki_real,deepseek-v3,self_refine,0.9322033898305084,0.864406779661017,0.06779661016949153,0.01694915254237288,0.13559322033898305,0.125,59,1.0,False
twowiki_real,deepseek-v3,reflexion,0.9322033898305084,0.9661016949152542,-0.03389830508474576,-0.0847457627118644,0.0,0.5,59,1.0,False
twowiki_real,deepseek-v3,full_regen,0.9310344827586207,0.896551724137931,0.034482758620689655,-0.034482758620689655,0.10344827586206896,0.625,58,1.0,False
twowiki_real,deepseek-v3,tot,0.9285714285714286,0.9285714285714286,0.0,-0.07142857142857142,0.07142857142857142,1.0,56,1.0,False
twowiki_real,deepseek-v3,selfcheckgpt,0.9310344827586207,0.8793103448275862,0.05172413793103448,0.0,0.1206896551724138,0.25,58,1.0,False
twowiki_real,gemini-2.5-flash,direct,0.8333333333333334,0.8,0.03333333333333333,0.0,0.08333333333333333,0.5,60,1.0,False
twowiki_real,gemini-2.5-flash,react,0.8333333333333334,0.8333333333333334,0.0,-0.06666666666666667,0.06666666666666667,1.0,60,1.0,False
twowiki_real,gemini-2.5-flash,self_refine,0.8333333333333334,0.85,-0.016666666666666666,-0.06666666666666667,0.03333333333333333,1.0,60,1.0,False
twowiki_real,gemini-2.5-flash,reflexion,0.8333333333333334,0.9,-0.06666666666666667,-0.15,0.0,0.21875,60,1.0,False
twowiki_real,gemini-2.5-flash,full_regen,0.8333333333333334,0.8333333333333334,0.0,-0.06666666666666667,0.06666666666666667,1.0,60,1.0,False
twowiki_real,gemini-2.5-flash,tot,0.8333333333333334,0.9,-0.06666666666666667,-0.13333333333333333,-0.016666666666666666,0.125,60,1.0,False
twowiki_real,gemini-2.5-flash,selfcheckgpt,0.8333333333333334,0.8166666666666667,0.016666666666666666,0.0,0.05,1.0,60,1.0,False
twowiki_real,llama-3.1-8b,direct,0.9333333333333333,0.8666666666666667,0.06666666666666667,0.016666666666666666,0.13333333333333333,0.125,60,1.0,False
twowiki_real,llama-3.1-8b,react,0.9333333333333333,0.7666666666666667,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.00634765625,60,1.0,False
twowiki_real,llama-3.1-8b,self_refine,0.9333333333333333,0.7666666666666667,0.16666666666666666,0.08333333333333333,0.26666666666666666,0.001953125,60,0.572265625,False
twowiki_real,llama-3.1-8b,reflexion,0.9333333333333333,0.9333333333333333,0.0,-0.05,0.05,1.0,60,1.0,False
twowiki_real,llama-3.1-8b,full_regen,0.9333333333333333,0.7833333333333333,0.15,0.05,0.25,0.01171875,60,1.0,False
twowiki_real,llama-3.1-8b,tot,0.9333333333333333,0.8,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.021484375,60,1.0,False
twowiki_real,llama-3.1-8b,selfcheckgpt,0.9333333333333333,0.6666666666666666,0.26666666666666666,0.16666666666666666,0.38333333333333336,3.0517578125e-05,60,0.009552001953125,True
twowiki_real,llama-3.3-70b,direct,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0,1.0,60,1.0,False
twowiki_real,llama-3.3-70b,react,0.9666666666666667,0.95,0.016666666666666666,0.0,0.05,1.0,60,1.0,False
twowiki_real,llama-3.3-70b,self_refine,0.9666666666666667,0.9166666666666666,0.05,0.0,0.11666666666666667,0.25,60,1.0,False
twowiki_real,llama-3.3-70b,reflexion,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0,1.0,60,1.0,False
twowiki_real,llama-3.3-70b,full_regen,0.9666666666666667,0.95,0.016666666666666666,-0.03333333333333333,0.08333333333333333,1.0,60,1.0,False
twowiki_real,llama-3.3-70b,tot,0.9666666666666667,0.9,0.06666666666666667,0.016666666666666666,0.13333333333333333,0.125,60,1.0,False
twowiki_real,llama-3.3-70b,selfcheckgpt,0.9666666666666667,0.9333333333333333,0.03333333333333333,0.0,0.08333333333333333,0.5,60,1.0,False
twowiki_real,mistral-nemo-12b,direct,0.9666666666666667,0.9166666666666666,0.05,0.0,0.11666666666666667,0.25,60,1.0,False
twowiki_real,mistral-nemo-12b,react,0.9666666666666667,0.8666666666666667,0.1,0.016666666666666666,0.2,0.0703125,60,1.0,False
twowiki_real,mistral-nemo-12b,self_refine,0.9666666666666667,0.8666666666666667,0.1,0.03333333333333333,0.18333333333333332,0.03125,60,1.0,False
twowiki_real,mistral-nemo-12b,reflexion,0.9666666666666667,0.95,0.016666666666666666,-0.03333333333333333,0.08333333333333333,1.0,60,1.0,False
twowiki_real,mistral-nemo-12b,full_regen,0.9666666666666667,0.9,0.06666666666666667,0.016666666666666666,0.13333333333333333,0.125,60,1.0,False
twowiki_real,mistral-nemo-12b,tot,0.9607843137254902,0.9215686274509803,0.0392156862745098,-0.0392156862745098,0.11764705882352941,0.625,51,1.0,False
twowiki_real,mistral-nemo-12b,selfcheckgpt,0.9661016949152542,0.8983050847457628,0.06779661016949153,0.01694915254237288,0.13559322033898305,0.125,59,1.0,False
